sample_fp	plate	well	tile	round
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4952__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4952	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4953__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4953	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4953__Channel_AF750,Cy3,DAPI.nd2	1	A3	4953	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4953__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4953	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4954__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4954	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4954__Channel_AF750,Cy3,DAPI.nd2	1	A3	4954	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4954__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4954	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4955__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4955	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4955__Channel_AF750,Cy3,DAPI.nd2	1	A3	4955	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4955__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4955	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4956__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4956	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4956__Channel_AF750,Cy3,DAPI.nd2	1	A3	4956	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4956__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4956	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4957__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4957	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4957__Channel_AF750,Cy3,DAPI.nd2	1	A3	4957	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4957__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4957	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4958__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4958	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4958__Channel_AF750,Cy3,DAPI.nd2	1	A3	4958	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4958__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4958	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4959__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4959	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4959__Channel_AF750,Cy3,DAPI.nd2	1	A3	4959	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4959__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4959	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4960__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4960	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4960__Channel_AF750,Cy3,DAPI.nd2	1	A3	4960	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4960__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4960	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4961__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4961	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4961__Channel_AF750,Cy3,DAPI.nd2	1	A3	4961	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4961__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4961	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4962__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4962	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4962__Channel_AF750,Cy3,DAPI.nd2	1	A3	4962	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4962__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4962	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4963__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4963	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4963__Channel_AF750,Cy3,DAPI.nd2	1	A3	4963	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4963__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4963	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4964__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4964	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4964__Channel_AF750,Cy3,DAPI.nd2	1	A3	4964	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4964__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4964	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4965__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4965	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4965__Channel_AF750,Cy3,DAPI.nd2	1	A3	4965	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4965__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4965	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4966__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4966	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4966__Channel_AF750,Cy3,DAPI.nd2	1	A3	4966	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4966__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4966	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4967__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4967	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4967__Channel_AF750,Cy3,DAPI.nd2	1	A3	4967	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4967__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4967	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4968__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4968	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4968__Channel_AF750,Cy3,DAPI.nd2	1	A3	4968	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4968__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4968	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4969__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4969	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4969__Channel_AF750,Cy3,DAPI.nd2	1	A3	4969	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4969__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4969	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4970__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4970	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4970__Channel_AF750,Cy3,DAPI.nd2	1	A3	4970	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4970__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4970	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4971__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4971	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4971__Channel_AF750,Cy3,DAPI.nd2	1	A3	4971	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4971__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4971	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4972__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4972	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4972__Channel_AF750,Cy3,DAPI.nd2	1	A3	4972	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4972__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4972	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4973__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4973	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4973__Channel_AF750,Cy3,DAPI.nd2	1	A3	4973	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4973__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4973	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4974__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4974	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4974__Channel_AF750,Cy3,DAPI.nd2	1	A3	4974	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4974__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4974	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4975__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4975	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4975__Channel_AF750,Cy3,DAPI.nd2	1	A3	4975	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4975__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4975	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4976__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4976	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4976__Channel_AF750,Cy3,DAPI.nd2	1	A3	4976	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4976__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4976	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4977__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4977	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4977__Channel_AF750,Cy3,DAPI.nd2	1	A3	4977	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4977__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4977	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4978__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4978	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4978__Channel_AF750,Cy3,DAPI.nd2	1	A3	4978	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4978__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4978	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4979__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4979	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4979__Channel_AF750,Cy3,DAPI.nd2	1	A3	4979	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4979__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4979	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4980__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4980	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4980__Channel_AF750,Cy3,DAPI.nd2	1	A3	4980	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4980__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4980	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4981__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4981	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4981__Channel_AF750,Cy3,DAPI.nd2	1	A3	4981	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4981__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4981	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4982__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4982	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4982__Channel_AF750,Cy3,DAPI.nd2	1	A3	4982	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4982__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4982	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4983__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4983	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4983__Channel_AF750,Cy3,DAPI.nd2	1	A3	4983	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4983__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4983	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4984__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4984	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4984__Channel_AF750,Cy3,DAPI.nd2	1	A3	4984	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4984__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4984	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4985__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4985	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4985__Channel_AF750,Cy3,DAPI.nd2	1	A3	4985	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4985__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4985	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4986__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4986	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4986__Channel_AF750,Cy3,DAPI.nd2	1	A3	4986	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4986__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4986	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4987__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4987	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4987__Channel_AF750,Cy3,DAPI.nd2	1	A3	4987	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4987__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4987	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4988__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4988	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4988__Channel_AF750,Cy3,DAPI.nd2	1	A3	4988	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4988__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4988	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4989__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4989	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4989__Channel_AF750,Cy3,DAPI.nd2	1	A3	4989	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4989__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4989	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4990__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4990	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4990__Channel_AF750,Cy3,DAPI.nd2	1	A3	4990	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4990__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4990	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4991__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4991	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4991__Channel_AF750,Cy3,DAPI.nd2	1	A3	4991	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4991__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4991	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4992__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4992	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4992__Channel_AF750,Cy3,DAPI.nd2	1	A3	4992	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4992__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4992	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4993__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4993	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4993__Channel_AF750,Cy3,DAPI.nd2	1	A3	4993	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4993__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4993	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4994__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4994	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4994__Channel_AF750,Cy3,DAPI.nd2	1	A3	4994	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4994__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4994	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4995__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4995	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4995__Channel_AF750,Cy3,DAPI.nd2	1	A3	4995	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4995__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4995	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4996__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4996	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4996__Channel_AF750,Cy3,DAPI.nd2	1	A3	4996	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4996__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4996	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4997__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4997	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4997__Channel_AF750,Cy3,DAPI.nd2	1	A3	4997	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4997__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4997	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4998__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4998	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4998__Channel_AF750,Cy3,DAPI.nd2	1	A3	4998	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4998__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4998	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-4999__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	4999	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-4999__Channel_AF750,Cy3,DAPI.nd2	1	A3	4999	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-4999__Channel_Cy5,Cy3,DAPI.nd2	1	A3	4999	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5000__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5000	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5000__Channel_AF750,Cy3,DAPI.nd2	1	A3	5000	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5000__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5000	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5001__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5001	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5001__Channel_AF750,Cy3,DAPI.nd2	1	A3	5001	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5001__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5001	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5002__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5002	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5002__Channel_AF750,Cy3,DAPI.nd2	1	A3	5002	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5002__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5002	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5003__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5003	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5003__Channel_AF750,Cy3,DAPI.nd2	1	A3	5003	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5003__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5003	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5004__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5004	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5004__Channel_AF750,Cy3,DAPI.nd2	1	A3	5004	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5004__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5004	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5005__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5005	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5005__Channel_AF750,Cy3,DAPI.nd2	1	A3	5005	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5005__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5005	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5006__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5006	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5006__Channel_AF750,Cy3,DAPI.nd2	1	A3	5006	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5006__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5006	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5007__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5007	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5007__Channel_AF750,Cy3,DAPI.nd2	1	A3	5007	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5007__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5007	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5008__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5008	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5008__Channel_AF750,Cy3,DAPI.nd2	1	A3	5008	2
/lab/ops_data/olives/plate_1/input_ph/round_3/20250425_145250_854/P001_Wells-A3_Points-5008__Channel_Cy5,Cy3,DAPI.nd2	1	A3	5008	3
/lab/ops_data/olives/plate_1/input_ph/round_1/P001_Wells-A3_Points-5009__Channel_AF750,Cy5,GFP,DAPI.nd2	1	A3	5009	1
/lab/ops_data/olives/plate_1/input_ph/round_2/20250423_131025_998/P001_Wells-A3_Points-5009__Channel_AF750,Cy3,DAPI.nd2	1	A3	5009	2
